order_id,customer_id,order_time,amount,currency,status,ingest_date
oiu2wz053,c00152,2025-12-16T23:15:00+00:00,41.75,EUR,paid,2025-12-16
owcggfy88,c00116,2025-12-16T15:33:00+00:00,30.5,EUR,failed,2025-12-16
ozyc9rsyn,unknown_c00002,2025-12-16T13:23:00+00:00,58.17,EUR,,2025-12-16
o0lrwn5vi,c00129,not-a-time,19.96,€,PAID,2025-12-16
otvdx8kuj,unknown_c00141,2025-12-16T03:08:00+00:00,7.71,€,,2025-12-16
o1mcurnso,c00065,not-a-time,-59.38,EUR,succeeded,2025-12-16
osf5ihvfe,c00142,2025-12-16T02:19:00+00:00,9.79,$,failed,2025-12-16
owffyk1aj,c00199,2025-12-16T18:12:00+00:00,18.04,$,refunded,2025-12-16
ocoszgo8u,c00195,2025-12-16T08:21:00+00:00,10.87,usd,refunded,2025-12-16
on48z4gjl,c00015,2025-12-16T11:35:00+00:00,113.02,usd,succeeded,2025-12-16
oxf38e94t,c00167,2025-12-16T21:45:00+00:00,5.22,???,chargeback,2025-12-16
onced4jzz,c00125,2025-12-16T06:34:00+00:00,7.65,???,,2025-12-16
o3pgnbull,c00026,2025-12-16T03:30:00+00:00,30.85,,PAID,2025-12-16
o360i0pad,c00030,2025-12-16T00:08:00+00:00,16.47,USD,refunded,2025-12-16
oxo5co3ol,c00030,2025-12-16T02:23:00+00:00,36.54,usd,failed,2025-12-16
olnmtbpay,c00085,2025-12-16T17:30:00+00:00,22.77,$,PAID,2025-12-16
osv04nwob,c00121,2025-12-16T11:12:00+00:00,12.73,usd,paid,2025-12-16
oyb5pqbcl,c00096,2025-12-16T15:36:00+00:00,28.25,USD,succeeded,2025-12-16
oox0laypd,c00067,2025-12-16T00:36:00+00:00,7.68,,chargeback,2025-12-16
ofpc39cm9,unknown_c00178,2025-12-16T12:00:00+00:00,37.28,???,,2025-12-16
oz80o17ni,c00176,2025-12-16T03:50:00+00:00,73.36,EUR,refunded,2025-12-16
o1foomk27,c00019,not-a-time,27.01,???,refunded,2025-12-16
oif58i8ua,unknown_c00086,2025-12-16T02:25:00+00:00,31.9,usd,succeeded,2025-12-16
onoidpp8q,unknown_c00093,2025-12-16T10:06:00+00:00,18.73,$,PAID,2025-12-16
octugqo0o,c00185,2025-12-16T04:47:00+00:00,54.87,EUR,refunded,2025-12-16
ot1c0tlj6,c00146,not-a-time,30.72,USD,refunded,2025-12-16
of9x7e84s,c00032,2025-12-16T12:02:00+00:00,21.12,$,refunded,2025-12-16
oocdvni7i,c00169,not-a-time,14.65,€,PAID,2025-12-16
oxgsbwkf6,c00009,2025-12-16T21:08:00+00:00,96.92,???,paid,2025-12-16
o5z56qrxh,c00049,2025-12-16T14:16:00+00:00,47.86,USD,paid,2025-12-16
ouow4bvcy,c00148,2025-12-16T16:51:00+00:00,24.06,,paid,2025-12-16
oiudpo376,c00041,2025-12-16T00:08:00+00:00,4.97,???,,2025-12-16
o1kxq9rxi,c00182,2025-12-16T21:34:00+00:00,3.78,,refunded,2025-12-16
ogp45yz9j,c00111,2025-12-16T04:46:00+00:00,27.84,USD,,2025-12-16
ol9tbhqg1,c00002,2025-12-16T01:35:00+00:00,29.64,EUR,refunded,2025-12-16
o51w23m96,c00026,2025-12-16T23:30:00+00:00,24.74,$,PAID,2025-12-16
oo7v7e504,c00016,2025-12-16T07:01:00+00:00,,usd,refunded,2025-12-16
o8kvm3apg,c00111,2025-12-16T03:50:00+00:00,141.02,???,succeeded,2025-12-16
orpl2l9fm,c00105,2025-12-16T14:53:00+00:00,12.6,usd,failed,2025-12-16
odp3tv4wv,unknown_c00030,2025-12-16T01:30:00+00:00,12.4,???,failed,2025-12-16
o0rix5ih7,c00152,2025-12-16T12:56:00+00:00,51.96,usd,chargeback,2025-12-16
o9mog9vz4,c00101,not-a-time,40.12,,,2025-12-16
ox2n9mzc0,c00177,2025-12-16T11:14:00+00:00,94.52,EUR,paid,2025-12-16
o2v9eo5gm,c00168,not-a-time,30.26,€,,2025-12-16
oytzgg1qr,c00120,2025-12-16T14:07:00+00:00,37.17,USD,refunded,2025-12-16
obwqn6bej,c00150,not-a-time,18.49,USD,PAID,2025-12-16
ogbjo3w5j,c00147,not-a-time,62.41,,succeeded,2025-12-16
ot8nnrxk3,c00092,2025-12-16T22:40:00+00:00,16.01,usd,,2025-12-16
odm64j57h,c00049,2025-12-16T17:07:00+00:00,35.04,€,,2025-12-16
ov8809vjk,c00131,2025-12-16T20:34:00+00:00,26.57,$,PAID,2025-12-16
oin7de4qm,c00131,2025-12-16T03:54:00+00:00,51.03,USD,chargeback,2025-12-16
ouvqlgkki,c00163,2025-12-16T17:12:00+00:00,15.72,€,PAID,2025-12-16
o5yvbrbyu,c00052,2025-12-16T02:45:00+00:00,10.99,???,PAID,2025-12-16
op7n7dmbf,c00014,2025-12-16T23:49:00+00:00,28.1,,PAID,2025-12-16
ojxbnl8ms,c00154,2025-12-16T11:59:00+00:00,17.79,,paid,2025-12-16
ox7hj0eyv,c00089,2025-12-16T12:03:00+00:00,110.91,???,succeeded,2025-12-16
o9ewmaqdo,c00015,2025-12-16T20:43:00+00:00,,$,refunded,2025-12-16
ozkj92g5z,c00047,2025-12-16T22:28:00+00:00,27.89,,refunded,2025-12-16
op8ponbqs,unknown_c00070,2025-12-16T02:41:00+00:00,53.33,USD,PAID,2025-12-16
o7usrc2ob,c00022,2025-12-16T23:51:00+00:00,25.4,€,succeeded,2025-12-16
o5pqc2zqz,c00177,2025-12-16T09:25:00+00:00,45.0,usd,chargeback,2025-12-16
oev24hx0c,c00109,2025-12-16T04:53:00+00:00,75.98,???,,2025-12-16
o13c0j93o,c00017,2025-12-16T05:09:00+00:00,25.09,???,paid,2025-12-16
o8ncsce3f,c00136,not-a-time,47.4,???,paid,2025-12-16
or6t5ulgm,c00029,not-a-time,21.27,???,failed,2025-12-16
ouuto96ef,c00153,2025-12-16T02:04:00+00:00,45.13,???,succeeded,2025-12-16
omm70qnrj,c00028,2025-12-16T15:08:00+00:00,98.17,USD,,2025-12-16
ovpx93xo8,c00112,2025-12-16T01:27:00+00:00,15.75,,succeeded,2025-12-16
o74swlj2o,c00190,2025-12-16T12:21:00+00:00,90.42,EUR,,2025-12-16
ogvdyjmov,c00097,2025-12-16T03:54:00+00:00,66.61,$,refunded,2025-12-16
oqpb2rhue,c00040,2025-12-16T19:00:00+00:00,46.16,,paid,2025-12-16
oq55qsjha,c00159,2025-12-16T22:03:00+00:00,-48.34,$,failed,2025-12-16
ox61kxd2h,unknown_c00196,2025-12-16T09:53:00+00:00,-16.61,USD,chargeback,2025-12-16
ox1jjyfte,c00144,2025-12-16T04:51:00+00:00,23.73,,succeeded,2025-12-16
ouij192d5,c00109,2025-12-16T06:01:00+00:00,8.35,€,chargeback,2025-12-16
o8dhh2ph0,c00045,2025-12-16T12:17:00+00:00,28.47,EUR,failed,2025-12-16
oitjgom18,c00013,not-a-time,15.82,USD,,2025-12-16
o98jcosx1,c00092,2025-12-16T02:40:00+00:00,21.79,???,chargeback,2025-12-16
oyuiowy0m,c00162,2025-12-16T14:14:00+00:00,25.17,usd,failed,2025-12-16
orq9g8qd6,c00166,2025-12-16T11:56:00+00:00,33.77,???,,2025-12-16
ox1w9f0f5,c00084,2025-12-16T15:10:00+00:00,12.79,usd,failed,2025-12-16
o4nw7l8fa,unknown_c00174,2025-12-16T09:30:00+00:00,7.24,EUR,succeeded,2025-12-16
oh79txxjp,c00191,2025-12-16T08:35:00+00:00,43.16,,succeeded,2025-12-16
o74i4mkeu,c00167,2025-12-16T06:26:00+00:00,38.63,,,2025-12-16
owjno3ts5,c00141,2025-12-16T22:20:00+00:00,43.03,€,failed,2025-12-16
